,Unnamed: 0,school,rank,school_score,public,name,role,male,title,tenure_track,pred,semester_scraped
2067,2067,ohio,24,3.7,1,Qiuyu Gu,phd,,,,0.0,Fall 2022
2068,2068,ohio,24,3.7,1,Anna Halldorsdottir,phd,,,,0.0,Fall 2022
2069,2069,ohio,24,3.7,1,Andrew Heeszel,phd,,,,1.0,Fall 2022
2070,2070,ohio,24,3.7,1,John Honaker,phd,,,,1.0,Fall 2022
2071,2071,ohio,24,3.7,1,Jiwon Hong,phd,,,,0.0,Fall 2022
2072,2072,ohio,24,3.7,1,Dalton Hopper,phd,,,,1.0,Fall 2022
2073,2073,ohio,24,3.7,1,Ruochen Huang,phd,,,,0.0,Fall 2022
2074,2074,ohio,24,3.7,1,Cheng Yu Hung,phd,,,,1.0,Fall 2022
2075,2075,ohio,24,3.7,1,Zhenbang Jiao,phd,,,,1.0,Fall 2022
2076,2076,ohio,24,3.7,1,Pashmeen Kaur,phd,,,,0.0,Fall 2022
2077,2077,ohio,24,3.7,1,Eunseop Kim,phd,,,,1.0,Fall 2022
2078,2078,ohio,24,3.7,1,Yoonji Kim,phd,,,,0.0,Fall 2022
2079,2079,ohio,24,3.7,1,Yesung Kweon,phd,,,,1.0,Fall 2022
2080,2080,ohio,24,3.7,1,Jeongjin Lee,phd,,,,1.0,Fall 2022
2081,2081,ohio,24,3.7,1,Kiljae Lee,phd,,,,1.0,Fall 2022
2082,2082,ohio,24,3.7,1,Sang Wan Lee,phd,,,,1.0,Fall 2022
2083,2083,ohio,24,3.7,1,Chenze Li,phd,,,,None,Fall 2022
2084,2084,ohio,24,3.7,1,Lun Li,phd,,,,0.0,Fall 2022
2085,2085,ohio,24,3.7,1,Ningyi Liu,phd,,,,0.0,Fall 2022
2086,2086,ohio,24,3.7,1,Renxiong Liu,phd,,,,None,Fall 2022
2087,2087,ohio,24,3.7,1,Xiguang Liu,phd,,,,1.0,Fall 2022
2088,2088,ohio,24,3.7,1,Yongqi Liu,phd,,,,1.0,Fall 2022
2089,2089,ohio,24,3.7,1,Justin Long,phd,,,,1.0,Fall 2022
2090,2090,ohio,24,3.7,1,Kartik Lovekar,phd,,,,1.0,Fall 2022
2091,2091,ohio,24,3.7,1,Bo Luan,phd,,,,1.0,Fall 2022
2092,2092,ohio,24,3.7,1,Yue Ma,phd,,,,0.0,Fall 2022
2093,2093,ohio,24,3.7,1,Patrick McHugh,phd,,,,1.0,Fall 2022
2094,2094,ohio,24,3.7,1,Sibo Peng,phd,,,,1.0,Fall 2022
2095,2095,ohio,24,3.7,1,Yumo Peng,phd,,,,0.0,Fall 2022
2096,2096,ohio,24,3.7,1,Jiahao Ping,phd,,,,1.0,Fall 2022
2097,2097,ohio,24,3.7,1,Rui Qiang,phd,,,,1.0,Fall 2022
2098,2098,ohio,24,3.7,1,Rezoanoor Rahman,phd,,,,None,Fall 2022
2099,2099,ohio,24,3.7,1,Sayoni Roychowdhury,phd,,,,0.0,Fall 2022
2100,2100,ohio,24,3.7,1,Prateek Sasan,phd,,,,1.0,Fall 2022
2101,2101,ohio,24,3.7,1,Nicole Schnitzler,phd,,,,0.0,Fall 2022
2102,2102,ohio,24,3.7,1,Meijia Shao,phd,,,,0.0,Fall 2022
2103,2103,ohio,24,3.7,1,Kumar Somnath,phd,,,,1.0,Fall 2022
2104,2104,ohio,24,3.7,1,Daryl Swartzentruber,phd,,,,1.0,Fall 2022
2105,2105,ohio,24,3.7,1,Bowen Tian,phd,,,,1.0,Fall 2022
2106,2106,ohio,24,3.7,1,Fangyi Wang,phd,,,,0.0,Fall 2022
2107,2107,ohio,24,3.7,1,Xuerong Wang,phd,,,,0.0,Fall 2022
2108,2108,ohio,24,3.7,1,Emerson Webb,phd,,,,1.0,Fall 2022
2109,2109,ohio,24,3.7,1,Xueting Xia,phd,,,,0.0,Fall 2022
2110,2110,ohio,24,3.7,1,Haotian Xie,phd,,,,1.0,Fall 2022
2111,2111,ohio,24,3.7,1,Yuxuan Xin,phd,,,,1.0,Fall 2022
2112,2112,ohio,24,3.7,1,Biqing Yang,phd,,,,0.0,Fall 2022
2113,2113,ohio,24,3.7,1,John Yannotty,phd,,,,1.0,Fall 2022
2114,2114,ohio,24,3.7,1,Haozhen Yu,phd,,,,0.0,Fall 2022
2115,2115,ohio,24,3.7,1,Rui Zhang,phd,,,,1.0,Fall 2022
2116,2116,ohio,24,3.7,1,Xinyu Zhang,phd,,,,0.0,Fall 2022
2117,2117,ohio,24,3.7,1,Lingfei Zhao,phd,,,,1.0,Fall 2022
2118,2118,ohio,24,3.7,1,Chenxi Zhou,phd,,,,0.0,Fall 2022
2119,2119,ohio,24,3.7,1,Qian Zhou,phd,,,,1.0,Fall 2022
2120,2120,penn,7,4.3,0,William Bekerman,phd,,,,1.0,Fall 2022
2121,2121,penn,7,4.3,0,Jinho Bok,phd,,,,1.0,Fall 2022
2122,2122,penn,7,4.3,0,Katherine Brumberg,phd,,,,0.0,Fall 2022
2123,2123,penn,7,4.3,0,Abhinav Chakraborty,phd,,,,1.0,Fall 2022
2124,2124,penn,7,4.3,0,Patrick Chao,phd,,,,1.0,Fall 2022
2125,2125,penn,7,4.3,0,Anirban Chatterjee,phd,,,,1.0,Fall 2022
2126,2126,penn,7,4.3,0,Sayak Chatterjee,phd,,,,1.0,Fall 2022
2127,2127,penn,7,4.3,0,Shuxiao Chen,phd,,,,1.0,Fall 2022
2128,2128,penn,7,4.3,0,Abhinandan Dalal,phd,,,,1.0,Fall 2022
2129,2129,penn,7,4.3,0,Mauricio Daros Andrade,phd,,,,1.0,Fall 2022
2130,2130,penn,7,4.3,0,Joseph Deutsch,phd,,,,1.0,Fall 2022
2131,2131,penn,7,4.3,0,Emily Diana,phd,,,,0.0,Fall 2022
2132,2132,penn,7,4.3,0,Wei Fan,phd,,,,1.0,Fall 2022
2133,2133,penn,7,4.3,0,Sheng Gao,phd,,,,1.0,Fall 2022
2134,2134,penn,7,4.3,0,Ryan Gross,phd,,,,1.0,Fall 2022
2135,2135,penn,7,4.3,0,Dongwoo Kim,phd,,,,1.0,Fall 2022
2136,2136,penn,7,4.3,0,Junu Lee,phd,,,,1.0,Fall 2022
2137,2137,penn,7,4.3,0,Kaishu Mason,phd,,,,1.0,Fall 2022
2138,2138,penn,7,4.3,0,Sagnik Nandy,phd,,,,1.0,Fall 2022
2139,2139,penn,7,4.3,0,Hongming Pu,phd,,,,1.0,Fall 2022
2140,2140,penn,7,4.3,0,Hua Wang,phd,,,,1.0,Fall 2022
2141,2141,penn,7,4.3,0,Xiaomeng Wang,phd,,,,0.0,Fall 2022
2142,2142,penn,7,4.3,0,Yangxinyu Xie,phd,,,,None,Fall 2022
2143,2143,penn,7,4.3,0,Yachong Yang,phd,,,,1.0,Fall 2022
2144,2144,penn,7,4.3,0,Jeffrey Zhang,phd,,,,1.0,Fall 2022
2145,2145,penn,7,4.3,0,Zhaojun Zhang,phd,,,,1.0,Fall 2022
2146,2146,penn,7,4.3,0,Zijie Zhuang,phd,,,,1.0,Fall 2022
2147,2147,penn_state,19,3.9,1,Olivia Beck,phd,,,,0.0,Fall 2022
2148,2148,penn_state,19,3.9,1,Jay Brown,phd,,,,1.0,Fall 2022
2149,2149,penn_state,19,3.9,1,Elle Butler Basner,phd,,,,0.0,Fall 2022
2150,2150,penn_state,19,3.9,1,Michael Callahan,phd,,,,1.0,Fall 2022
2151,2151,penn_state,19,3.9,1,Xinyi (Vivian) Cheng,phd,,,,0.0,Fall 2022
2152,2152,penn_state,19,3.9,1,Ross Cohen-Kristiansen,phd,,,,1.0,Fall 2022
2153,2153,penn_state,19,3.9,1,Jacob Cornejo,phd,,,,1.0,Fall 2022
2154,2154,penn_state,19,3.9,1,Shijie Cui,phd,,,,1.0,Fall 2022
2155,2155,penn_state,19,3.9,1,Huy Dang,phd,,,,1.0,Fall 2022
2156,2156,penn_state,19,3.9,1,Manuel Dario Hernandez Bejaran,phd,,,,1.0,Fall 2022
2157,2157,penn_state,19,3.9,1,Yizhe Ding,phd,,,,1.0,Fall 2022
2158,2158,penn_state,19,3.9,1,Thinh Doan,phd,,,,1.0,Fall 2022
2159,2159,penn_state,19,3.9,1,Kaitlyn Dowden,phd,,,,0.0,Fall 2022
2160,2160,penn_state,19,3.9,1,Maria Paula Duenas Herrara,phd,,,,0.0,Fall 2022
2161,2161,penn_state,19,3.9,1,Elizabeth W. Eisenhauer,phd,,,,0.0,Fall 2022
2162,2162,penn_state,19,3.9,1,Kaitlyn Fales,phd,,,,0.0,Fall 2022
2163,2163,penn_state,19,3.9,1,Won Gu,phd,,,,1.0,Fall 2022
2164,2164,penn_state,19,3.9,1,Omar Hagrass,phd,,,,1.0,Fall 2022
2165,2165,penn_state,19,3.9,1,Ryan Halstater,phd,,,,1.0,Fall 2022
2166,2166,penn_state,19,3.9,1,Jessica Hamblin,phd,,,,0.0,Fall 2022
2167,2167,penn_state,19,3.9,1,Kihyun Han,phd,,,,1.0,Fall 2022
2168,2168,penn_state,19,3.9,1,Zelin He,phd,,,,0.0,Fall 2022
2169,2169,penn_state,19,3.9,1,Jonathan Hehir,phd,,,,1.0,Fall 2022
2170,2170,penn_state,19,3.9,1,Ziqian Hong,phd,,,,1.0,Fall 2022
2171,2171,penn_state,19,3.9,1,Alyssa Hu,phd,,,,0.0,Fall 2022
2172,2172,penn_state,19,3.9,1,Yifan Jiang,phd,,,,1.0,Fall 2022
2173,2173,penn_state,19,3.9,1,Ann Johnston,phd,,,,0.0,Fall 2022
2174,2174,penn_state,19,3.9,1,Bokgyeong Kang,phd,,,,None,Fall 2022
2175,2175,penn_state,19,3.9,1,Evgenii Kuriabov,phd,,,,1.0,Fall 2022
2176,2176,penn_state,19,3.9,1,Alina Kuvelkar,phd,,,,0.0,Fall 2022
2177,2177,penn_state,19,3.9,1,Edward Landon,phd,,,,1.0,Fall 2022
2178,2178,penn_state,19,3.9,1,Seong-ho Lee,phd,,,,1.0,Fall 2022
2179,2179,penn_state,19,3.9,1,Mushan Li,phd,,,,1.0,Fall 2022
2180,2180,penn_state,19,3.9,1,Dianjun Lin,phd,,,,1.0,Fall 2022
2181,2181,penn_state,19,3.9,1,Haotian Lin,phd,,,,1.0,Fall 2022
2182,2182,penn_state,19,3.9,1,Amos Shuo Shuo Liu,phd,,,,1.0,Fall 2022
2183,2183,penn_state,19,3.9,1,Susan Lloyd,phd,,,,0.0,Fall 2022
2184,2184,penn_state,19,3.9,1,Chenyu Lou,phd,,,,1.0,Fall 2022
2185,2185,penn_state,19,3.9,1,Yuankai Ma,phd,,,,1.0,Fall 2022
2186,2186,penn_state,19,3.9,1,John Mattiace,phd,,,,1.0,Fall 2022
2187,2187,penn_state,19,3.9,1,Soumya Mukherjee,phd,,,,0.0,Fall 2022
2188,2188,penn_state,19,3.9,1,Aratrika Mustafi,phd,,,,0.0,Fall 2022
2189,2189,penn_state,19,3.9,1,Sebastian Pena,phd,,,,1.0,Fall 2022
2190,2190,penn_state,19,3.9,1,Vincent Pisztora,phd,,,,1.0,Fall 2022
2191,2191,penn_state,19,3.9,1,Samantha Roth,phd,,,,0.0,Fall 2022
2192,2192,penn_state,19,3.9,1,Sanam Sanei,phd,,,,0.0,Fall 2022
2193,2193,penn_state,19,3.9,1,Thilini Saram,phd,,,,0.0,Fall 2022
2194,2194,penn_state,19,3.9,1,Jeremy Seeman,phd,,,,1.0,Fall 2022
2195,2195,penn_state,19,3.9,1,Tianhong Sheng,phd,,,,1.0,Fall 2022
2196,2196,penn_state,19,3.9,1,Samidha Shetty,phd,,,,0.0,Fall 2022
2197,2197,penn_state,19,3.9,1,Michael Shull,phd,,,,1.0,Fall 2022
2198,2198,penn_state,19,3.9,1,Sarah Shy,phd,,,,0.0,Fall 2022
2199,2199,penn_state,19,3.9,1,Abby Sine,phd,,,,0.0,Fall 2022
2200,2200,penn_state,19,3.9,1,Chaegeun Song,phd,,,,1.0,Fall 2022
2201,2201,penn_state,19,3.9,1,Kyle Stanley,phd,,,,1.0,Fall 2022
2202,2202,penn_state,19,3.9,1,Emily Strong,phd,,,,0.0,Fall 2022
2203,2203,penn_state,19,3.9,1,Yin Tang,phd,,,,0.0,Fall 2022
2204,2204,penn_state,19,3.9,1,Padma Ragaleena Tanikella,phd,,,,0.0,Fall 2022
2205,2205,penn_state,19,3.9,1,Zhaoxue Tong,phd,,,,1.0,Fall 2022
2206,2206,penn_state,19,3.9,1,Tran Tran,phd,,,,1.0,Fall 2022
2207,2207,penn_state,19,3.9,1,Siddharth Vishwanath,phd,,,,1.0,Fall 2022
2208,2208,penn_state,19,3.9,1,Ruiyi Wang,phd,,,,1.0,Fall 2022
2209,2209,penn_state,19,3.9,1,Xinyue Wang,phd,,,,0.0,Fall 2022
2210,2210,penn_state,19,3.9,1,Yuanchen Wu,phd,,,,1.0,Fall 2022
2211,2211,penn_state,19,3.9,1,Xihui Xu,phd,,,,1.0,Fall 2022
2212,2212,penn_state,19,3.9,1,Chen Xue,phd,,,,1.0,Fall 2022
2213,2213,penn_state,19,3.9,1,Haoyi Yang,phd,,,,1.0,Fall 2022
2214,2214,penn_state,19,3.9,1,Wenlong Yang,phd,,,,1.0,Fall 2022
2215,2215,penn_state,19,3.9,1,Francesca Yaukey,phd,,,,0.0,Fall 2022
2216,2216,penn_state,19,3.9,1,Qiuhai Zeng,phd,,,,None,Fall 2022
2217,2217,penn_state,19,3.9,1,Jiahao Zhang,phd,,,,1.0,Fall 2022
2218,2218,penn_state,19,3.9,1,Lixiang Zhang,phd,,,,0.0,Fall 2022
2219,2219,penn_state,19,3.9,1,Qi Zhang,phd,,,,1.0,Fall 2022
2220,2220,penn_state,19,3.9,1,Zhe Zhang,phd,,,,1.0,Fall 2022
2221,2221,penn_state,19,3.9,1,Zhewei Zhang,phd,,,,1.0,Fall 2022
2222,2222,penn_state,19,3.9,1,Dian Zheng,phd,,,,0.0,Fall 2022
2223,2223,penn_state,19,3.9,1,Zhong Zheng,phd,,,,1.0,Fall 2022
2224,2224,penn_state,19,3.9,1,Zihao Zheng,phd,,,,1.0,Fall 2022
2225,2225,purdue,22,3.8,1,Heekyung Ahn,phd,,,,0.0,Fall 2022
2226,2226,purdue,22,3.8,1,David Arthur,phd,,,,1.0,Fall 2022
2227,2227,purdue,22,3.8,1,Imon Banerjee,phd,,,,1.0,Fall 2022
2228,2228,purdue,22,3.8,1,Daniel Cardona,phd,,,,1.0,Fall 2022
2229,2229,purdue,22,3.8,1,Bo-Yu Chen,phd,,,,1.0,Fall 2022
2230,2230,purdue,22,3.8,1,Jingyuan (Deborah) Chen,phd,,,,1.0,Fall 2022
2231,2231,purdue,22,3.8,1,Yu Wei Chen,phd,,,,1.0,Fall 2022
2232,2232,purdue,22,3.8,1,Yujie Chen,phd,,,,0.0,Fall 2022
2233,2233,purdue,22,3.8,1,Chang Cheng,phd,,,,1.0,Fall 2022
2234,2234,purdue,22,3.8,1,Young Hyun Cho,phd,,,,1.0,Fall 2022
2235,2235,purdue,22,3.8,1,Yi Chu,phd,,,,1.0,Fall 2022
2236,2236,purdue,22,3.8,1,Hyunwoo Chung,phd,,,,1.0,Fall 2022
2237,2237,purdue,22,3.8,1,Yining Ding,phd,,,,0.0,Fall 2022
2238,2238,purdue,22,3.8,1,Tianning Dong,phd,,,,0.0,Fall 2022
2239,2239,purdue,22,3.8,1,Samuel Eschker,phd,,,,1.0,Fall 2022
2240,2240,purdue,22,3.8,1,Yaxin Fang,phd,,,,0.0,Fall 2022
2241,2241,purdue,22,3.8,1,Shanyun Gao,phd,,,,1.0,Fall 2022
2242,2242,purdue,22,3.8,1,Zejin Gao,phd,,,,1.0,Fall 2022
2243,2243,purdue,22,3.8,1,Mudit Gaur,phd,,,,1.0,Fall 2022
2244,2244,purdue,22,3.8,1,Juan Guevara,phd,,,,1.0,Fall 2022
2245,2245,purdue,22,3.8,1,Rajdeep Haldar,phd,,,,1.0,Fall 2022
2246,2246,purdue,22,3.8,1,Austin Hartman,phd,,,,1.0,Fall 2022
2247,2247,purdue,22,3.8,1,Huyunting Huang,phd,,,,None,Fall 2022
2248,2248,purdue,22,3.8,1,Yushu Huang,phd,,,,1.0,Fall 2022
2249,2249,purdue,22,3.8,1,Hyeong Jin Hyun,phd,,,,1.0,Fall 2022
2250,2250,purdue,22,3.8,1,Yiran Jiang,phd,,,,0.0,Fall 2022
2251,2251,purdue,22,3.8,1,Zhongli Jiang,phd,,,,1.0,Fall 2022
2252,2252,purdue,22,3.8,1,Jiwon Jung,phd,,,,0.0,Fall 2022
2253,2253,purdue,22,3.8,1,Ksheera Sagar KN,phd,,,,0.0,Fall 2022
2254,2254,purdue,22,3.8,1,Taegyu Kang,phd,,,,1.0,Fall 2022
2255,2255,purdue,22,3.8,1,Sehwan Kim,phd,,,,1.0,Fall 2022
2256,2256,purdue,22,3.8,1,Jasen Lai,phd,,,,1.0,Fall 2022
2257,2257,purdue,22,3.8,1,Hanbyul Lee,phd,,,,1.0,Fall 2022
2258,2258,purdue,22,3.8,1,Jinyong Lee,phd,,,,1.0,Fall 2022
2259,2259,purdue,22,3.8,1,Evan Li,phd,,,,1.0,Fall 2022
2260,2260,purdue,22,3.8,1,Haoze Li,phd,,,,1.0,Fall 2022
2261,2261,purdue,22,3.8,1,Wenjie Li,phd,,,,1.0,Fall 2022
2262,2262,purdue,22,3.8,1,Yitao Li,phd,,,,1.0,Fall 2022
2263,2263,purdue,22,3.8,1,Yujue Li,phd,,,,1.0,Fall 2022
2264,2264,purdue,22,3.8,1,Zhengming Li,phd,,,,1.0,Fall 2022
2265,2265,purdue,22,3.8,1,Jiajun Liang,phd,,,,1.0,Fall 2022
2266,2266,purdue,22,3.8,1,Chuanhui Liu,phd,,,,1.0,Fall 2022
2267,2267,purdue,22,3.8,1,Danni Liu,phd,,,,0.0,Fall 2022
2268,2268,purdue,22,3.8,1,Jiapeng Liu,phd,,,,1.0,Fall 2022
2269,2269,purdue,22,3.8,1,Muye Liu,phd,,,,1.0,Fall 2022
2270,2270,purdue,22,3.8,1,Yijia Liu,phd,,,,0.0,Fall 2022
2271,2271,purdue,22,3.8,1,Ziyu Liu,phd,,,,1.0,Fall 2022
2272,2272,purdue,22,3.8,1,Jorge Loria,phd,,,,1.0,Fall 2022
2273,2273,purdue,22,3.8,1,Zhaoxin Luo,phd,,,,1.0,Fall 2022
2274,2274,purdue,22,3.8,1,Phalguni Nanda,phd,,,,0.0,Fall 2022
2275,2275,purdue,22,3.8,1,David Newton,phd,,,,1.0,Fall 2022
2276,2276,purdue,22,3.8,1,Boming Ning,phd,,,,0.0,Fall 2022
2277,2277,purdue,22,3.8,1,Yuki Ohnishi,phd,,,,0.0,Fall 2022
2278,2278,purdue,22,3.8,1,Xinyi Pei,phd,,,,0.0,Fall 2022
